utt_id,session,pass,item_id,item_type,script_text,verbatim_text,was_corrected,wav_path,duration_sec,file,duration_s,f0_mean_hz,f0_median_hz,f0_sd_hz,f0_p10_hz,f0_p90_hz,f0_span_st,f0_floor_used,f0_ceiling_used,f0_n_frames,f0_window_s,f0_time_step_s,f0_octave_jump_cost,f0_shs_anchor_hz,f0_anchor_confidence,f0_octave_jump_rate,f0_frames_repaired,f0_frames_repaired_shs,f0_pct_voiced,f0_quality_flag,hnr_db,jitter_local_pct,shimmer_local_pct,shimmer_local_db,cpps_db,formant_ceiling_hz,formant_smoothness,f1_median_hz,f2_median_hz,f3_median_hz,formant_n_plausible_ceilings,formant_flag,shr_mean,shr_median,shr_p90,shr_doubling_rate,shr_octave_risk_rate,shr_n_frames,creak_sonorant_restricted,creak_low_f0_hz,creak_f0_irregularity_pct,creak_hnr_db,creak_period_doubling_shr,creak_doubling_rate,creak_subtype_hint,s_cog_mean_hz,s_cog_sd_hz,s_n,sh_cog_mean_hz,sh_cog_sd_hz,sh_n,h1_h2_db_mean,h1s_h2s_db_mean,h1_a3_db_mean,tilt_n_vowels,vot_mean_ms,vot_n,vot_k_mean_ms,vot_k_n,vot_kʰ_mean_ms,vot_kʰ_n,vot_t_mean_ms,vot_t_n,vot_tʰ_mean_ms,vot_tʰ_n,f0_tracking_failed
s01_B_natural_D029,s01,B_natural,D029,declarative,Their apartment smelled faintly of turpentine.,Their apartment smelled faintly of turpentine.,False,data/split/s01_B_natural_D029.wav,2.88,s01_B_natural_D029.wav,2.88,122.17986601592102,114.8017453900265,20.533189058316424,98.66680575034418,156.5757509320984,7.994689071314532,59.479197148459704,194.32267794368562,81.0,0.10087560504597998,0.012609450630747497,0.35,115.70823442929071,0.8380803845001011,0.0,0.0,0.0,36.65158371040724,,6.020466550935585,2.5481371019563963,12.611145555710342,1.2118907354093449,7.0660036699480075,5000.0,0.19923778568994652,638.9335788748841,1780.3769403389456,2557.6519509649606,13,,0.3023804551152153,0.2658111648616013,0.5296516629813487,0.46296296296296297,0.3148148148148148,54,True,98.66680575034418,2.5481371019563963,6.020466550935585,0.2658111648616013,0.46296296296296297,,8858.879065259536,,1,,,0,-6.7415363677422375,-8.915308889808394,-2.657423812570807,4,,0,,0,,0,,0,,0,False
s01_B_natural_D030,s01,B_natural,D030,declarative,A heron stood motionless at the edge of the pond.,A heron stood motionless on the edge of the pond.,True,data/split/s01_B_natural_D030.wav,2.99,s01_B_natural_D030.wav,2.99,116.92651274727424,114.51332482068058,19.48329273046254,96.72150401117447,140.27756879636289,6.4365089804012525,56.997993124108476,187.45342337314617,81.0,0.05263343208361292,0.01315835802090323,0.35,114.09907722253911,0.8258345720533161,0.0,0.0,0.0,36.160714285714285,,6.334337811174527,2.229909562982948,14.021202472566872,1.2800668926343006,7.480126674653019,5000.0,0.16576080826080475,583.1796877544144,1689.0141543531822,2680.2379621269483,13,,0.3045235166777065,0.27620625534583104,0.5049641961122406,0.49295774647887325,0.323943661971831,71,True,96.72150401117447,2.229909562982948,6.334337811174527,0.27620625534583104,0.49295774647887325,,5882.196016344342,15.774425677266487,2,4820.756743839411,,1,-1.6137374116891134,-3.2415459916787484,16.17563918164857,10,5.44052083333324,1,,0,,0,5.44052083333324,1,,0,False
s01_B_natural_D031,s01,B_natural,D031,declarative,The clock in the hallway runs about four minutes fast.,The clock in the hallway runs about four minutes fast.,False,data/split/s01_B_natural_D031.wav,2.77,s01_B_natural_D031.wav,2.77,117.41016876680023,111.88304038325434,19.586932760738293,99.93291950063501,153.10292097474493,7.385638792060145,58.2957458618096,183.32848317296333,103.0,0.05146173113749187,0.012865432784372967,0.35,111.77331012919308,0.825527742641755,0.0,0.0,0.0,48.58490566037736,,7.1268632825321925,2.4687649806493126,16.89902653970711,1.5093821624056682,8.742203257429738,5000.0,0.19274667492518668,587.9491275131653,1521.7550565481256,2600.821129479209,13,,0.2963690021745279,0.2336420412332357,0.5899310908790529,0.4105263157894737,0.29473684210526313,95,True,99.93291950063501,2.4687649806493126,7.1268632825321925,0.2336420412332357,0.4105263157894737,,6285.30906352315,39.89381726133544,2,,,0,-2.2322160813283958,-3.3281601027893424,7.944239629136732,8,3.944313269615529,1,3.944313269615529,1,,0,,0,,0,False
s01_B_natural_D032,s01,B_natural,D032,declarative,He folded the newspaper and set it on the table.,He folded the newspaper and set it on the table.,False,data/split/s01_B_natural_D032.wav,2.61,s01_B_natural_D032.wav,2.61,122.19815172714542,113.65906307974896,28.38150814267545,94.39633150790858,157.89173882848155,8.905595880235431,57.41676163001746,221.17362778529457,111.0,0.10449910147602616,0.01306238768450327,0.35,113.66774738984219,0.9143714026860559,0.0,2.0,1.0,57.8125,,7.5211145677670626,3.6832915174372,13.919175345298179,1.260099474577694,8.486092549513298,5000.0,0.1565130419393255,491.0507909350265,1779.6911446689128,2584.236891586157,13,,0.34373120641553767,0.2541796729044158,0.7497196289077916,0.43617021276595747,0.30851063829787234,94,True,94.39633150790858,3.6832915174372,7.5211145677670626,0.2541796729044158,0.43617021276595747,irregular_f0,6842.173217564372,1058.1195111670218,2,,,0,-6.129638967127355,-10.02255428411781,2.519127419664782,10,15.375393518999081,2,,0,,0,15.375393518999081,2,,0,False
s01_B_natural_D033,s01,B_natural,D033,declarative,Bright green algae covered the surface of the water.,Bright green algae covered the surface of the water.,False,data/split/s01_B_natural_D033.wav,2.98,s01_B_natural_D033.wav,2.98,122.74491922396903,120.98250491115841,18.04835195924703,96.20722931916046,146.75409369095337,7.310202429933787,61.66398449745228,210.5058286613509,103.0,0.09730152939189157,0.012162691173986447,0.35,119.9102435083609,0.8500418641364954,0.0,0.0,0.0,43.27731092436975,,8.309186081268598,2.7992761229675387,14.003931385102836,1.2380243090419472,7.826496566743546,5000.0,0.2195098229448471,586.2407027264903,1721.3877427141997,2649.028817888602,13,,0.29171102350176903,0.24059491667480795,0.6006128240993414,0.42696629213483145,0.3146067415730337,89,True,96.20722931916046,2.7992761229675387,8.309186081268598,0.24059491667480795,0.42696629213483145,,5459.458802725318,146.63305787226116,2,,,0,-3.1818494758180718,-8.25013673880686,5.3195068285663805,8,61.71233086393113,1,61.71233086393113,1,,0,,0,,0,False
s01_B_natural_D034,s01,B_natural,D034,declarative,The children traded stickers during the long bus ride.,The children traded stickers during the long bus ride.,False,data/split/s01_B_natural_D034.wav,3.28,s01_B_natural_D034.wav,3.28,126.93039221142145,118.39749772968439,27.61281236541413,97.66730861130556,161.6825592255668,8.72659699856447,57.78124767399884,230.59660880870018,113.0,0.051919958823422555,0.012979989705855639,0.35,115.71927188894766,0.6086419294061576,0.008928571428571428,2.0,1.0,45.381526104417674,,6.677410110047848,2.773881053663549,11.869825805886407,1.1359250430477097,7.871272459533683,3750.0,0.17278125262939636,517.9540634221282,1398.5030114901788,2137.333546041219,13,,0.28846745925138156,0.23706422999714266,0.608604838143953,0.32323232323232326,0.2727272727272727,99,True,97.66730861130556,2.773881053663549,6.677410110047848,0.23706422999714266,0.32323232323232326,,6358.382653334543,291.584132660255,2,,,0,-2.2358724099281537,-3.5963883380689716,12.520932659073837,8,12.581957113658948,1,12.581957113658948,1,,0,,0,,0,False
s01_B_natural_D035,s01,B_natural,D035,declarative,Rain hammered the tin roof for most of the night.,Rain hammered the tin roof for most of the night.,False,data/split/s01_B_natural_D035.wav,3.33,s01_B_natural_D035.wav,3.33,111.50227719092602,111.26263062728802,21.2524798618295,87.58707198486775,145.76140912133917,8.817827581574162,67.83543426274336,267.00594918147726,121.0,0.044224674502418015,0.011056168625604504,0.35,111.35673981196231,0.9169100367468475,0.008333333333333333,0.0,0.0,40.604026845637584,period_doubling_present,7.505247085339028,3.095076361505842,14.941889668798245,1.3552435929701558,7.167176272571143,4750.0,0.19285378855952315,591.0919845948347,1772.550814890867,2587.723229110772,13,,0.34908672668604346,0.27016943413189637,0.6964971973404297,0.4766355140186916,0.40186915887850466,107,True,87.58707198486775,3.095076361505842,7.505247085339028,0.27016943413189637,0.4766355140186916,irregular_f0,5894.857426102755,,1,,,0,-2.447735669527887,-3.588534394601469,4.725114767331236,7,4.106736143072887,1,,0,,0,4.106736143072887,1,,0,False
s01_B_natural_F001,s01,B_natural,F001,final_fall,"I don't really know what she was thinking, honestly.","I don't really know what she was thinking, honestly.",False,data/split/s01_B_natural_F001.wav,2.49,s01_B_natural_F001.wav,2.49,121.79074240059124,113.40330261042935,22.63029943502758,95.70296512821785,155.49626483012852,8.402932762397718,78.05185419646462,213.84978584308524,119.0,0.038435986318130104,0.009608996579532526,0.35,113.66693260937235,0.8319123601138017,0.0,0.0,0.0,46.484375,,6.80749094343805,2.3950580627422773,12.897190785859136,1.2419170078369215,8.173434192854554,4750.0,0.16611155457864937,487.18463903820304,1655.989731148296,2613.447444547977,13,,0.2975949934652075,0.22817185661883677,0.6953546751547471,0.33980582524271846,0.2524271844660194,103,True,95.70296512821785,2.3950580627422773,6.80749094343805,0.22817185661883677,0.33980582524271846,,6258.575243196694,,1,4980.892372907561,,1,-4.3544530163450315,-6.657009586797697,14.43618503932455,8,,0,,0,,0,,0,,0,False
s01_B_natural_F002,s01,B_natural,F002,final_fall,"We ended up walking the whole way home, anyway.","We ended up walking the whole way home, anyway.",False,data/split/s01_B_natural_F002.wav,2.85,s01_B_natural_F002.wav,2.85,112.81611104875348,112.21613528845803,23.93743401500821,84.84146627933278,149.33657362824977,9.788712908565191,72.63310241756687,179.10655084048727,151.0,0.08260696294516058,0.010325870368145073,0.35,111.53479200120773,0.6966233926513057,0.006666666666666667,2.0,1.0,56.13382899628253,period_doubling_present,8.098525017078115,3.592325443190709,13.889395820784953,1.3815855412723925,8.179448588058682,5000.0,0.19472841213773553,586.3027940319529,1804.3104221097005,2683.327722936726,13,,0.3697597306887428,0.3299901964296859,0.7506763741721855,0.5445544554455446,0.44554455445544555,101,True,84.84146627933278,3.592325443190709,8.098525017078115,0.3299901964296859,0.5445544554455446,multiply_pulsed;irregular_f0,,,0,,,0,-2.960703088598483,-4.730670870853383,4.527235436594228,10,,0,,0,,0,,0,,0,False
s01_B_natural_F003,s01,B_natural,F003,final_fall,It was one of those afternoons where nothing happened at all.,It was one of those afternoons where nothing happened at all.,False,data/split/s01_B_natural_F003.wav,3.4,s01_B_natural_F003.wav,3.4,115.5253809484047,111.5451628585201,25.401995093423384,94.83912551262732,155.7333348805862,8.586282270710841,72.02421021705516,263.3707972742342,161.0,0.08330532166778574,0.010413165208473218,0.35,111.39713786568832,0.8815659146199598,0.00625,2.0,1.0,50.470219435736674,,8.241040632040635,2.3876845603420422,14.720671663537413,1.293201516462287,8.465408090798975,3500.0,0.21047639419090217,435.4575657195985,1110.3384195601275,1767.1781548586282,13,ceiling_at_search_edge,0.28160655863842693,0.23311906432890417,0.5793468853231336,0.39,0.23,100,True,94.83912551262732,2.3876845603420422,8.241040632040635,0.23311906432890417,0.39,,,,0,,,0,-1.6207753047560285,-3.308750822744729,8.256353812519283,8,41.07515816613861,1,,0,,0,41.07515816613861,1,,0,False
s01_B_natural_F004,s01,B_natural,F004,final_fall,"He said he'd call back, but he never really did.","He said he'd call back, but he never really did.",False,data/split/s01_B_natural_F004.wav,2.73,s01_B_natural_F004.wav,2.73,124.2989142065823,119.30125309926197,33.182706631357064,86.46500368579926,187.4394009194407,13.39483219788556,53.17013429583511,272.8809228591781,81.0,0.056422652297776765,0.014105663074444191,0.35,119.23045237751235,0.7650369663855907,0.025,6.0,1.0,42.63157894736842,,6.043693850009787,2.5721901760198627,14.52940168878317,1.3392310002339034,7.764968134899825,4750.0,0.1688847103300938,575.5227252558286,1729.6077834512917,2624.035839928696,13,,0.3142410530820919,0.25267063323054945,0.626117814417197,0.4166666666666667,0.30952380952380953,84,True,86.46500368579926,2.5721901760198627,6.043693850009787,0.25267063323054945,0.4166666666666667,,8415.165004420283,,1,,,0,-7.274007070861292,-12.113989251769263,4.206057927444026,10,,0,,0,,0,,0,,0,False
s01_B_natural_F005,s01,B_natural,F005,final_fall,"The whole thing fell apart before anyone noticed, apparently.","The whole thing fell apart before anyone noticed, apparently.",False,data/split/s01_B_natural_F005.wav,3.53,s01_B_natural_F005.wav,3.53,118.82652611197173,115.16919737596824,19.85805903162892,96.29223325725219,148.48129585919554,7.497478364683293,57.72851638951906,196.72564295706914,111.0,0.10393476872877569,0.012991846091096961,0.35,115.03317567599996,0.9554408344757873,0.0,0.0,0.0,42.04545454545455,,7.157669592383531,2.578232088759216,12.165727184176617,1.1526656080969955,7.983412924157603,4750.0,0.18590046620311895,559.7002943178069,1569.5931760911385,2583.066034833956,13,,0.29452456694145474,0.231042202483353,0.717465411478366,0.39603960396039606,0.2871287128712871,101,True,96.29223325725219,2.578232088759216,7.157669592383531,0.231042202483353,0.39603960396039606,,5793.518273644855,,1,,,0,-4.102826412559288,-5.966494632058622,-0.5303928377131513,11,,0,,0,,0,,0,,0,False
s01_B_natural_F006,s01,B_natural,F006,final_fall,I guess that's just how it goes sometimes.,I guess that's just how it goes sometimes.,False,data/split/s01_B_natural_F006.wav,2.36,s01_B_natural_F006.wav,2.36,120.38967714386351,119.33523769757471,15.816424109203908,99.27150375013221,143.51771758201374,6.3813276051707,81.17047510645108,198.89984641005265,84.0,0.07391850290553673,0.00923981286319209,0.35,118.92238215957993,0.8658743894649081,0.012048192771084338,0.0,0.0,33.87096774193548,period_doubling_present,5.5778396016722365,2.9513335822052382,14.943752452109768,1.2894032748878268,7.614340208359819,3500.0,0.15574882619581074,528.0282438190013,1254.8709771619015,1876.4395481305473,13,ceiling_at_search_edge,0.3675698353515817,0.3129082054328042,0.6452308943272671,0.5636363636363636,0.43636363636363634,55,True,99.27150375013221,2.9513335822052382,5.5778396016722365,0.3129082054328042,0.5636363636363636,multiply_pulsed,6330.346603575335,1374.892103048853,4,,,0,-2.064194959557187,-3.3682924638810476,5.378420945556361,6,,0,,0,,0,,0,,0,False
s01_B_natural_F007,s01,B_natural,F007,final_fall,She left the party early and nobody said anything.,She left the party early and nobody said anything.,False,data/split/s01_B_natural_F007.wav,3.14,s01_B_natural_F007.wav,3.14,114.92767098617713,110.03760926449729,18.524577210461707,93.06786167501,138.56580814156132,6.890596118584492,75.5811071306592,197.77211417703145,142.0,0.03969245905347503,0.009923114763368757,0.8,110.02378452595295,0.8607363068285178,0.0,0.0,0.0,45.36741214057508,period_doubling_present,6.8306110544348995,2.847014125517548,13.630908838151425,1.308543743473006,7.473482384075452,4500.0,0.18960082424049876,513.227659487282,1534.0857301562023,2515.4794134709146,13,,0.35385049172635097,0.335073400081802,0.6698905739144104,0.5865384615384616,0.46153846153846156,104,True,93.06786167501,2.847014125517548,6.8306110544348995,0.335073400081802,0.5865384615384616,multiply_pulsed,7748.791708267262,,1,4889.048522427331,,1,-5.723641695805807,-9.61651590844419,3.681415295615319,10,,0,,0,,0,,0,,0,False
s01_B_natural_F008,s01,B_natural,F008,final_fall,"It's not that I mind, it's just kind of strange.","It's not that I mind, it's just kind of strange.",False,data/split/s01_B_natural_F008.wav,3.04,s01_B_natural_F008.wav,3.04,123.42423402592257,115.37544566269943,29.053827578795445,94.22860579890376,176.26537765233658,10.842145474849302,57.08190285225254,206.6203564289993,87.0,0.10511212311071776,0.01313901538883972,0.35,115.29827166406982,0.8435070017809074,0.0,0.0,0.0,38.839285714285715,,4.195619204060074,2.4626194931432837,17.164820312064784,1.4448015688637137,7.227649825107376,4500.0,0.2061931659517147,630.1461755018627,1638.2798152009218,2524.226308231253,13,,0.2972646324258789,0.24676793961780935,0.5264971750587999,0.4731182795698925,0.34408602150537637,93,True,94.22860579890376,2.4626194931432837,4.195619204060074,0.24676793961780935,0.4731182795698925,,5699.449682344677,447.3948052256262,4,,,0,-4.459467514289939,-5.800664593321477,8.179533945158441,7,3.384302904262393,1,,0,,0,3.384302904262393,1,,0,False
s01_B_natural_F009,s01,B_natural,F009,final_fall,They moved out to Oregon a couple of years ago.,They moved out to Oregon a couple years ago.,True,data/split/s01_B_natural_F009.wav,2.76,s01_B_natural_F009.wav,2.76,119.88544923686116,116.44670627211971,16.67919202869145,98.61317763427202,147.31500363643698,6.948624254145842,81.9319292591626,193.85963460840753,120.0,0.07323152346408356,0.009153940433010445,0.35,115.95637008190457,0.9495362317955863,0.0,0.0,0.0,40.816326530612244,,8.674889723600407,2.7798663736860276,12.341799902787104,1.1741448041580826,8.100256387056072,5000.0,0.18060936080073228,455.6841578893602,1788.3850033178392,2576.254958402038,13,,0.2581112526139429,0.18916030240157114,0.5521431977273579,0.3394495412844037,0.22018348623853212,109,True,98.61317763427202,2.7798663736860276,8.674889723600407,0.18916030240157114,0.3394495412844037,,,,0,,,0,-3.445412009329965,-5.482501595345531,10.874248971973193,10,,0,,0,,0,,0,,0,False
s01_B_natural_F010,s01,B_natural,F010,final_fall,"Nothing about that story adds up, if you think about it.","Nothing about that story adds up, if you think about it.",False,data/split/s01_B_natural_F010.wav,3.5,s01_B_natural_F010.wav,3.5,122.54802158303411,115.05369058865274,25.188767866268698,95.33128394311126,167.4348722423341,9.750940825204957,74.37978923995058,185.8911351633444,99.0,0.0806670745011644,0.01008338431264555,0.35,115.0570167764952,0.8236762069575487,0.0,0.0,0.0,29.11764705882353,period_doubling_present,7.334081073321207,2.2641942005340328,11.150366292652265,0.9186151199690933,7.440187605873974,4500.0,0.15266108924488092,559.2796432903853,1480.0541539716712,2414.44573699422,13,,0.3594195140768899,0.27410485482204444,0.7703780580570824,0.49019607843137253,0.4215686274509804,102,True,95.33128394311126,2.2641942005340328,7.334081073321207,0.27410485482204444,0.49019607843137253,,5802.190900810441,,1,,,0,-4.107967742832976,-5.7915583439913485,3.812651020464686,10,3.7984107239972253,1,,0,,0,3.7984107239972253,1,,0,False
s01_B_natural_F011,s01,B_natural,F011,final_fall,I'd been meaning to write back for a while now.,I've been meaning to write back for a while now.,True,data/split/s01_B_natural_F011.wav,1.83,s01_B_natural_F011.wav,1.83,124.08264975107176,119.82800018394438,20.14172614899853,100.88618798805618,151.94903812938009,7.0903064305080745,83.67299435568572,198.20286718035362,146.0,0.07170772417316137,0.008963465521645172,0.35,120.02783816741967,0.9794685631238602,0.0,0.0,0.0,74.11167512690355,,8.4616781378624,2.4800077237232867,14.238516736027432,1.345731901230829,11.010996305384829,5000.0,0.14033096434910045,517.9851226599442,1619.5349570879157,2435.2421549758574,13,,0.26834144581851793,0.21576685012754673,0.5094948927328717,0.3898305084745763,0.288135593220339,118,True,100.88618798805618,2.4800077237232867,8.4616781378624,0.21576685012754673,0.3898305084745763,,,,0,,,0,-3.0652044677031407,-4.7707735470907755,1.991393497990033,9,,0,,0,,0,,0,,0,False
s01_B_natural_F012,s01,B_natural,F012,final_fall,We sat there in the car for maybe twenty minutes.,We sat there in the car for maybe twenty minutes.,False,data/split/s01_B_natural_F012.wav,2.74,s01_B_natural_F012.wav,2.74,114.41614029584366,112.11804729006333,21.16786920923689,94.36787587869716,146.257034529016,7.585659367809345,57.10161178270707,187.29200802339295,107.0,0.1050758430923498,0.013134480386543725,0.35,112.61978238428836,0.8479674481331727,0.0,0.0,0.0,53.233830845771145,,7.1016094199063735,2.4569490589270773,14.429991967454617,1.3405414251136025,8.533372263883763,3750.0,0.19654432421452916,484.52689925297534,1342.9074928363327,1989.5178992413296,13,,0.26660436008170035,0.2113118331095802,0.5719671051691245,0.2875,0.2,80,True,94.36787587869716,2.4569490589270773,7.1016094199063735,0.2113118331095802,0.2875,,7901.263470033064,561.8752626660753,2,,,0,-2.427309988011963,-4.355844073838973,-0.6793650492451491,6,,0,,0,,0,,0,,0,False
s01_B_natural_F013,s01,B_natural,F013,final_fall,He's been doing that same job for eleven years.,He's been doing that same job for eleven years.,False,data/split/s01_B_natural_F013.wav,2.81,s01_B_natural_F013.wav,2.81,115.5089807606031,112.69841372048458,19.531468554198835,94.84496826639497,148.60838823734008,7.774468905734064,55.19033582528505,187.1348671027758,84.0,0.108714685465841,0.013589335683230125,0.35,112.45478851058488,0.7940675406920357,0.0,0.0,0.0,42.21105527638191,,6.639933254386584,2.8118691710034835,12.307786598077575,1.1365145128575165,8.45534868454032,3750.0,0.19865180175400346,484.7792685993839,1563.2985293837032,2241.622155236766,13,,0.25539521177204977,0.17824612031257064,0.5270650084081651,0.32,0.21,100,True,94.84496826639497,2.8118691710034835,6.639933254386584,0.17824612031257064,0.32,,7838.285590803607,,1,,,0,-2.136061302155177,-3.25577943062272,1.2929931216932875,7,,0,,0,,0,,0,,0,False
s01_B_natural_F014,s01,B_natural,F014,final_fall,It rained the entire week we were on the island.,It rained the entire week we were on the island.,False,data/split/s01_B_natural_F014.wav,2.88,s01_B_natural_F014.wav,2.88,108.34823902374103,108.61025658147285,19.702051483045484,85.91485798692017,131.99732615275806,7.434349798559191,55.394722539906475,177.94410172903315,113.0,0.054156783578774924,0.013539195894693731,0.8,108.61230438708068,0.9035296956147634,0.017857142857142856,4.0,0.0,54.066985645933016,,7.091077386794741,2.445039809746656,12.097712240242911,1.0444783451376856,8.5263826664944,5000.0,0.17018535194124174,593.5126199896281,1836.7399011767109,2628.227401714903,13,,0.27883319588275074,0.21195461154424713,0.5891831807455881,0.4,0.304,125,True,85.91485798692017,2.445039809746656,7.091077386794741,0.21195461154424713,0.4,,,,0,,,0,-2.0596782075706392,-3.36122655455722,2.4415951925599377,9,,0,,0,,0,,0,,0,False
s01_B_natural_F015,s01,B_natural,F015,final_fall,"I never learned how to swim, which is embarrassing.","I never learned how to swim, which is embarrassing.",False,data/split/s01_B_natural_F015.wav,2.81,s01_B_natural_F015.wav,2.81,111.66375857039404,104.23275278325706,21.41160340180135,88.64238349429081,147.02020258867302,8.759350023132075,71.19677867550425,192.32948394054606,129.0,0.04213673786665535,0.010534184466663838,0.35,103.71573374821152,0.9039986520727519,0.0,0.0,0.0,49.049429657794676,,7.4059560643271505,2.6416409715638576,13.93470109555405,1.327333337085736,7.9475308875629835,3750.0,0.1546933995108439,497.80759332492937,1366.3267403924538,2053.846289933832,13,,0.30205804557776783,0.2644980355309896,0.5954979717585792,0.4074074074074074,0.2777777777777778,108,True,88.64238349429081,2.6416409715638576,7.4059560643271505,0.2644980355309896,0.4074074074074074,,6022.111355085826,38.971139558044634,2,,,0,-3.080941694563588,-4.525481653626004,6.500587356740841,12,,0,,0,,0,,0,,0,False
s01_B_natural_F016,s01,B_natural,F016,final_fall,That's pretty much all anyone talked about afterward.,That's pretty much all anyone talked about afterward.,False,data/split/s01_B_natural_F016.wav,2.65,s01_B_natural_F016.wav,2.65,128.04739149750188,121.76336356057175,28.25918767452321,92.17724793020996,169.6556678928039,10.561524345553671,84.63662400469252,306.51987354985863,156.0,0.03544564820819968,0.00886141205204992,0.8,125.4767101742261,0.951131511124761,0.0064516129032258064,0.0,0.0,52.7027027027027,,7.585119841747965,2.6855618874314575,11.62097771216151,1.071036684694068,9.498306670040998,5000.0,0.17645738485740925,716.207763212992,1597.2348499966279,2560.6595806572027,13,,0.24196183696693044,0.15955267797330025,0.5989376163613155,0.27472527472527475,0.21978021978021978,91,True,92.17724793020996,2.6855618874314575,7.585119841747965,0.15955267797330025,0.27472527472527475,,7282.305574347609,,1,,,0,-3.739700406835958,-5.111159958522275,0.6620314145274548,9,46.39081772169562,2,,0,,0,46.39081772169562,2,,0,False
s01_B_natural_F017,s01,B_natural,F017,final_fall,She kept apologizing even though it wasn't her fault.,She kept apologizing even though it wasn't her fault.,False,data/split/s01_B_natural_F017.wav,2.99,s01_B_natural_F017.wav,2.99,123.98781419956553,120.87008494012724,28.437104274097326,96.82460334465617,164.8577934641859,9.21331799044981,55.9595174580201,341.20526832196373,91.0,0.1072203670180162,0.013402545877252025,0.35,119.72344618221118,0.3989134765939317,0.022222222222222223,3.0,0.0,42.129629629629626,anchor_unreliable,5.959553351716068,3.5727784158958573,14.152147874103493,1.302229410144112,7.576273649848141,3750.0,0.18629834748952503,515.9358509337105,1297.5145887398185,2298.1837716114233,13,,0.3665920484395997,0.2463631299359617,0.743952892669296,0.42592592592592593,0.37037037037037035,54,True,96.82460334465617,3.5727784158958573,5.959553351716068,0.2463631299359617,0.42592592592592593,irregular_f0,,,0,4784.3053624513,,1,-3.446309339887616,-7.619307652350148,10.308657316566045,5,,0,,0,,0,,0,,0,False
s01_B_natural_F018,s01,B_natural,F018,final_fall,"The apartment was smaller than we expected, obviously.","The apartment was smaller than we expected, obviously.",False,data/split/s01_B_natural_F018.wav,3.2,s01_B_natural_F018.wav,3.2,125.54469028499489,119.73768554998293,25.800278912938758,100.33472868357488,165.96745923546706,8.712952251829257,77.70902639364814,210.7380460319201,142.0,0.07721110762096016,0.00965138845262002,0.35,119.05817807798547,0.9239195003016107,0.014184397163120567,0.0,0.0,43.82716049382716,,6.9991591645900595,1.840109814578457,12.957123436898888,1.2108171987962053,7.807449659332049,5000.0,0.16982216331062516,596.647368963485,1738.047241403454,2576.2166662756026,13,,0.26269783378358535,0.19391317917488377,0.5655999678728838,0.29896907216494845,0.23711340206185566,97,True,100.33472868357488,1.840109814578457,6.9991591645900595,0.19391317917488377,0.29896907216494845,,6201.630458017495,181.94269969748473,3,,,0,-1.4986419030530544,-3.025582625852617,5.10651506584351,9,4.351666166848567,1,,0,,0,4.351666166848567,1,,0,False
s01_B_natural_F019,s01,B_natural,F019,final_fall,I think I left my keys somewhere in the stairwell.,I think I left my keys somewhere in the stairwell.,False,data/split/s01_B_natural_F019.wav,2.53,s01_B_natural_F019.wav,2.53,125.11152707941592,127.60776589208628,22.438150860030625,94.83100002597469,155.60141664229394,8.573094482836968,77.98757344944065,208.09545598128975,131.0,0.076935333856615,0.009616916732076874,0.35,129.79412431432903,0.9083250578796858,0.0,0.0,0.0,51.171875,,7.607231997618757,2.63584043311685,10.499705139632464,1.113031648838261,9.162431621651885,4500.0,0.1523215639853631,564.4232361488471,1628.0889050493067,2323.5826375565916,13,,0.2611880937418922,0.19122093095327547,0.5129692481491595,0.35135135135135137,0.2702702702702703,111,True,94.83100002597469,2.63584043311685,7.607231997618757,0.19122093095327547,0.35135135135135137,,6165.253872528141,198.23168248599185,2,,,0,-4.342606779411225,-8.422419367250944,4.128676152161777,9,20.59954603412617,2,37.91324554252151,1,,0,3.285846525730829,1,,0,False
s01_B_natural_F020,s01,B_natural,F020,final_fall,"It turned out fine, more or less, in the end.","It turned out fine, more or less, in the end.",False,data/split/s01_B_natural_F020.wav,2.9,s01_B_natural_F020.wav,2.9,116.7964347862806,104.74942936743861,30.469138171129078,90.01396678095756,171.79077231076792,11.18918122460643,55.215039710278674,187.0802003841984,81.0,0.10866604518411778,0.013583255648014722,0.35,104.40550907259284,0.5602483597394328,0.025,1.0,0.0,39.320388349514566,period_doubling_present,5.623027237272273,2.89343458480698,11.855480534201824,1.1258471336320077,7.632755935172653,5000.0,0.1589580167159417,668.3757729963633,1766.0917283938172,2587.132804182128,13,,0.3424384908814398,0.28025084916010734,0.658709360357442,0.5,0.40217391304347827,92,True,90.01396678095756,2.89343458480698,5.623027237272273,0.28025084916010734,0.5,multiply_pulsed,5836.205266466785,,1,,,0,-3.3194536796024874,-5.142189009597427,1.5527047151320144,8,,0,,0,,0,,0,,0,False
